Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	root_age
10349.022478647163	10000.999999999987	10338.24336638691	10001.000000000022	10382.65356939449	9666.254279752302	10001.000000000011	10000.999999999989	10001.000000000045	10001.000000000047	10421.352337412607	10001.000000000033	10132.777684940449	10638.582738591329	10000.999999999956	10000.999999999969
9439.139197808548	10001.00000000002	10001	10000.999999999969	10415.073686800815	10001.000000000004	10292.903813389274	9344.883794019073	9860.750038316173	10001.000000000007	10373.082537026032	9394.060347650438	10001.000000000016	10001.000000000004	10001.000000000027	10001.000000000005
9768.430327532627	10000.999999999993	9669.433446190718	10000.999999999998	10001.000000000038	10000.999999999975	8687.717898464523	10360.43377316567	11053.351195378944	10001.000000000013	8692.681489008477	9985.095515682184	10001.000000000022	10302.236169337339	10000.999999999962	10000.999999999969
9610.603690542303	9419.707806558843	9658.513237437846	10001.000000000011	9896.807846198273	10001.000000000005	10001.000000000064	8980.321167364398	10000.999999999982	10000.999999999984	10001.000000000005	10001.00000000003	10001.000000000002	10000.999999999944	9429.583848929075	10086.078218703135
10000.99999999997	10001.000000000018	10001	9384.485210480996	10000.999999999978	10001.000000000055	10602.604532159092	9604.357355384449	10001.00000000002	10406.158023624324	9665.836312417801	9678.889067629467	10001.000000000004	10000.999999999993	10001.000000000002	10000.99999999996
10000.999999999965	9549.760776196727	10000.99999999998	9508.61068269159	10001.000000000051	10594.696404975175	10001.000000000011	8730.8240446253	10497.979381786825	10001.000000000016	10528.62680092062	10001.000000000002	10000.999999999976	10586.444557161094	9528.514429694502	10001.000000000111
10001.000000000016	10001.000000000002	10000.999999999969	10001.000000000027	10168.614179029395	9454.073137853185	10000.999999999998	10000.999999999973	10573.165728757536	10001.000000000045	10001.000000000011	10000.999999999955	10000.999999999973	10324.792710662743	10000.999999999964	9703.710359789986
10000.999999999982	10001.000000000056	10077.627241286982	10001.000000000013	10730.642375278483	10275.939205507932	10001.000000000035	10001.000000000067	10722.751401407559	10694.300087809872	10000.999999999987	10288.474098994135	10417.175097404466	10344.345330747266	9753.437879206382	9876.954688811915
10001.000000000025	10000.99999999999	10001.000000000007	10000.999999999969	10000.999999999978	10000.999999999985	10000.999999999975	10001.000000000007	10000.999999999987	10000.99999999999	10001.000000000015	10001.00000000001	10000.99999999995	10001.000000000042	10001.000000000018	9406.632999238165
10001.000000000024	10001.000000000033	10263.98713863923	10000.999999999998	10001.00000000002	10000.99999999999	13279.653348396992	10000.999999999975	10001.000000000011	9168.15218996707	10000.99999999998	10000.999999999935	10000.999999999973	10289.304383787237	10000.999999999998	10001.000000000038
10001.000000000038	10885.050658995635	10000.99999999998	10001	10000.999999999987	10001.000000000044	10001.00000000001	10000.999999999995	10000.999999999958	10001.000000000022	9543.614856814893	10001.000000000035	10001	10000.999999999973	10036.470884557042	10001.00000000008
10001.000000000007	10001.000000000005	10616.852786229849	10001.000000000015	10418.638460292184	10000.999999999956	10000.999999999918	10000.999999999967	10001.000000000035	10001.000000000015	10000.999999999995	10001.000000000004	9538.025968602878	10000.999999999993	8924.134385082452	10000.999999999984
10412.661657437111	10000.999999999998	9610.878216946512	10000.999999999989	10000.999999999987	10000.999999999985	9559.598055814125	10001.000000000013	10000.999999999965	10001.000000000038	10001.00000000002	10000.999999999969	10001.00000000002	10001.000000000042	10000.999999999965	10001.00000000009
10000.99999999998	10001.000000000022	10001.000000000025	10561.976911314485	9689.0009147181	10001.000000000005	10000.99999999997	10001.000000000038	10000.999999999995	10313.154340025676	10000.999999999993	10001.000000000004	10000.999999999998	10001.00000000003	10761.84678641948	10001.000000000044
10001.000000000024	10000.999999999993	10001.000000000035	10001.000000000038	10001.000000000031	10001.000000000024	10001.000000000007	10001.00000000001	10000.999999999938	10001.00000000001	10374.495304267663	10001.000000000002	10001.000000000005	10000.999999999989	10842.67368813784	8866.309157543254
10001.000000000051	10294.536681806801	10001.000000000016	10343.644208099684	10445.960185247433	10001.000000000004	10318.644617674463	9669.287324776116	10001.000000000002	10000.999999999958	10000.999999999953	10000.999999999978	10000.999999999956	10000.999999999967	10000.999999999953	9234.817234456117
9911.549739572676	10000.999999999976	10001.000000000016	10000.999999999976	10321.836892561543	11445.909191971541	10000.999999999967	10001.000000000056	10001.000000000045	10300.510967343198	10000.99999999999	10001.000000000004	10653.540703811761	10377.023668614976	9757.336868803963	10610.822790056745
10000.999999999929	10001.000000000002	10000.999999999995	8952.279549883246	10000.999999999967	10287.611960186832	10001.000000000007	9891.22918695799	10000.99999999998	10000.999999999989	10000.999999999995	10001.000000000036	10000.999999999978	10001.000000000011	10000.999999999987	9718.67191506524
10001.000000000042	10000.999999999973	10001.000000000025	10001.000000000004	10001.000000000047	10000.99999999993	10001.000000000007	10001.000000000013	10001.000000000015	9469.604831000837	10000.999999999996	10000.999999999956	10000.999999999982	10000.999999999953	10001	10001.000000000036
9882.387793587777	10495.87096729148	10238.141413312342	10000.999999999905	10000.999999999995	10000.99999999996	10000.999999999993	10769.858163257282	10000.999999999996	10000.999999999976	10000.999999999996	9669.455911792369	10001.000000000002	10290.860754183652	9937.797520894812	10000.999999999996
10000.999999999976	10364.43720071388	10313.063589526824	10365.952311769695	10000.999999999969	10001.000000000042	10665.616268625019	10001.000000000005	10000.999999999967	10001.000000000025	10357.830922512157	10600.993829669584	10000.999999999947	10001.000000000027	10000.999999999989	10001.000000000038
10001.000000000045	10000.999999999929	9984.550616212424	10001.00000000001	9960.133435983142	10001.000000000013	10001.000000000013	9640.841881976146	9788.973052635174	10001.00000000003	10000.999999999985	10001.000000000035	10000.999999999987	10000.99999999996	10001.000000000062	10000.999999999962
10001.000000000035	10001.000000000064	10000.99999999995	9565.950825216614	9334.848000014681	10000.999999999998	10000.999999999962	10000.999999999969	10000.999999999973	10000.99999999997	8908.987343904348	9706.384543415272	10001.000000000011	10001.000000000022	10524.127741544942	10000.999999999987
10000.999999999982	10000.999999999964	11263.367976041303	10655.864823702033	10001.000000000016	10001.000000000007	10001	10000.999999999973	10000.999999999982	10000.999999999993	10001.000000000045	10001	10001.00000000002	10001.000000000002	10001.000000000005	10001.000000000016
10000.999999999956	10001.000000000024	10273.859902968212	10000.99999999997	10000.999999999982	10001.00000000001	10001.000000000011	10000.99999999999	10001.000000000022	10001.000000000022	10000.999999999998	10001.000000000013	10001.000000000031	10001.000000000025	10001.000000000018	10348.00984877996
9262.072542348007	10141.924873420494	10001.000000000024	10001	10001.000000000022	10000.999999999958	10000.999999999949	10000.999999999958	10344.619713493305	10628.88920846532	10000.999999999996	10000.999999999967	10001.00000000001	9390.507623933925	10001.000000000007	10347.24044397426
10000.999999999969	10001.000000000011	9588.345274432257	10001.00000000002	10001.000000000002	10001.00000000001	10383.201426027661	10001.000000000038	10001.000000000038	10000.999999999975	10000.999999999996	10000.999999999976	10000.999999999996	10001.000000000011	10000.999999999985	10000.999999999973
10001.000000000007	10001.000000000011	10001.000000000013	10001.00000000002	10001.000000000013	10001.000000000031	9632.057875817623	10383.391264196489	10000.999999999949	9497.644723133932	10001.000000000007	9617.878911836115	10000.999999999938	10001.000000000035	10001.000000000056	9720.246605989296
10001	10001.000000000078	10001.000000000042	9635.421094090494	10000.999999999998	10000.999999999996	10001.000000000035	10001.000000000025	10001.000000000015	10001.000000000042	10000.99999999997	9652.020859025582	10000.999999999993	10106.994970246858	10290.670603290513	10001.000000000056
10000.999999999962	10000.999999999982	10001.000000000005	10001.000000000082	10001	8969.4203553114	10001.000000000005	10000.999999999984	10000.999999999989	10001.000000000033	10001.000000000004	10001.000000000025	10000.999999999975	9860.552621732038	10000.999999999989	10001.000000000095
10001.000000000067	10000.999999999987	10001.000000000036	9778.868481508693	10000.999999999996	10001.00000000002	10000.999999999924	10000.999999999996	10001.00000000003	10001.000000000025	9722.613580948091	10001.000000000002	10300.223549432962	10000.999999999987	10001.000000000018	10000.999999999949
10000.999999999975	10770.28273083198	10418.427837202713	10001.000000000024	9508.861466485854	9227.230416572249	10001.000000000005	10310.946392924918	9425.76640408676	10001.000000000011	11503.984111675189	10368.44159758776	9914.66991746728	9400.674519618358	10383.339413287704	10000.99999999994
10000.99999999998	10001.00000000003	10001.000000000031	10000.99999999998	10001.000000000007	10001.00000000007	10001.000000000005	9476.8151912209	10001.000000000013	9603.25576000242	10001.000000000035	10000.999999999995	10131.333133500026	10001.000000000011	10000.999999999996	10001.000000000062
10000.999999999945	10001.000000000013	10001.000000000007	10001.000000000005	10000.999999999989	10000.999999999996	10001.000000000004	9660.874621036814	10001	10000.999999999996	10000.999999999967	9663.894065184484	10001.000000000004	10000.999999999985	11012.249586868937	10000.999999999969
10001	9548.690806213395	10000.999999999944	10000.999999999973	10001.000000000033	10001.000000000025	10000.999999999973	9624.200906505306	10238.334612225934	11392.882024397257	10000.999999999918	9669.368062518626	10329.032198340705	10001	9613.690125112498	10000.999999999985
10424.445285354763	10000.99999999995	10362.58143013399	10001.000000000022	10000.999999999982	10000.999999999984	9644.490561423361	10001.000000000013	10000.99999999996	10001.000000000042	10001.000000000025	10000.999999999949	10000.999999999976	9706.211502482696	10000.999999999998	10000.99999999995
10001.00000000003	10001.000000000002	10001.00000000003	10001.000000000015	10631.457730866045	10001.000000000007	10000.999999999915	10517.37672271756	10000.999999999958	10001.000000000016	10000.999999999993	10430.154993697543	10001.00000000003	9647.913101660857	10000.999999999995	9656.76792509754
9701.30863813379	10000.99999999999	9642.346715037616	10000.999999999998	10001.000000000015	9451.9274493837	10001.00000000005	9685.83645433283	9713.74001933762	10426.728084807588	10001.000000000027	10000.999999999964	10001.000000000016	10001.000000000002	10001.00000000008	10000.999999999973
10001	10001.00000000002	10001.000000000031	10282.206507646366	10000.999999999978	10001.000000000011	10001.000000000013	10001.000000000005	10000.999999999984	10000.999999999942	10000.999999999993	10561.885175187592	10001.00000000001	10001.000000000058	10001.000000000005	10364.39360070493
10015.719718334913	10000.999999999993	10000.999999999938	10001.000000000033	10001.00000000001	10000.999999999995	10000.99999999999	10001.00000000002	10001.000000000064	10000.99999999999	10001.000000000005	10001.000000000016	10000.999999999965	10000.999999999982	9588.902774404629	10001.00000000006
10000.999999999976	9694.833599852494	10001.000000000044	10351.076182556093	10001.000000000031	9427.778868394273	10000.99999999995	10000.999999999996	10000.999999999947	11066.79747510507	10000.999999999987	10533.953808768762	10001.000000000016	10001.000000000016	10000.999999999985	10001.000000000005
10000.999999999978	10001.000000000004	10000.999999999969	9479.95086284196	10001.000000000015	10000.999999999935	9602.56411684487	10000.999999999945	10001.000000000011	10000.999999999993	9686.109209910035	10000.999999999976	10001.00000000005	10000.999999999984	10001.000000000035	10001.000000000073
8823.608808287001	10001.000000000024	9219.59110110798	10001.000000000036	10001.000000000038	10379.39966800962	10584.931279657854	10000.999999999985	10001.00000000002	10395.754968494113	10443.97996142246	10295.07638671603	10001.00000000001	10000.999999999958	10001.00000000001	10001.00000000004
10395.482088212417	10001.000000000042	10000.999999999953	10001.000000000035	10000.99999999999	10001.000000000022	10000.999999999995	10000.99999999997	10001.000000000005	9694.89835410569	10001.00000000003	10001.00000000002	10001.00000000005	10001.000000000027	10119.13076856143	10000.999999999996
